Transaction Hash,Status,Method,Blockno,DateTime (UTC),From,From_Nametag,To,To_Nametag,Amount,Value (USD),Txn Fee
0xbde4521c5ac08d0033019993b0e7e1d29b1457e80e7743d318a3c27649ca4417,Success,0x92501db3,13417956,2021/10/14 18:39,0xba5ed1488be60ba2facc6b66c6d6f0befba22ebe,Indexed Finance Exploiter,0xfbc2e6b188013fc5eacd9944e6b8ced2c467464a,,0 ETH,$0.00 ,2.4055404
